Sample_Index,Amplitude
443,1.104832668177732e-17
444,-0.0006306060751102086
445,5.466487393729316e-05
446,-0.0005788481477813657
447,0.00010793349773493648
448,-0.0005216966994632003
449,0.00015849856232574012
450,-0.0004611201630140282
451,0.00020519321862710175
452,-0.0003989525215691602
453,0.0002470175765206639
454,-0.0003368585788687398
455,0.00028315783899112145
456,-0.000276307384848163
457,0.00031299799208803
458,-0.000218553884891635
459,0.0003361242286011237
460,-0.00016462859687440724
461,0.00035232251829105533
462,-0.00011533488082906534
463,0.00036156994342515945
464,-7.12531581713226e-05
465,0.0003640205897709566
466,-3.275126594104101e-05
467,0.0003599869160726169
468,-1.2384681064477408e-18
469,0.00034991761686518463
470,2.7007188410648466e-05
471,0.00033437304329121887
472,4.843142544332937e-05
473,0.00031399925490810957
474,6.456366510201068e-05
475,0.00028950174427288703
476,7.579901238025978e-05
477,0.000261619808631335
478,8.261110534273185e-05
479,0.00023110244372913756
480,8.552744302726538e-05
481,0.0001986865089515034
482,8.510642157567627e-05
483,0.00016507776675339067
484,8.191669764734921e-05
485,0.00013093523920763291
486,7.651934250530301e-05
487,9.68591572413811e-05
488,6.945308888973185e-05
489,6.338261049486881e-05
490,6.122281249247155e-05
491,3.096684419793489e-05
492,5.229123674557555e-05
493,-5.0479992723798294e-18
494,4.307370939694316e-05
495,-2.9201034400677067e-05
496,3.393577687210796e-05
497,-5.638611227969076e-05
498,2.5193181708897147e-05
499,-8.136518209041317e-05
500,1.711383236856185e-05
501,-0.00010400009690833436
502,9.921245340385401e-06
503,-0.00012419549597705306
504,3.7989373951427094e-06
505,-0.00014188937526833504
506,-1.1047492933931001e-06
507,-0.0001570439363776013
508,-4.671876128920601e-06
509,-0.00016963725000573306
510,-6.810624856286604e-06
511,-0.0001796561948381016
